Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,Player,xMLBAMID,playerids,playerid
BOS,Red Sox,3,10,11,2,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.236415,0.32827,0.332589,0.660859,0.297523,0.114102,0.223755,0.50994,0.0961735,3.99902,0.302733,-0.0139286,,1.18578,-0.141674,-0.0309524,-0.00591944,-0.019848,0.0103852,-0.21449203416705132,-0.07107583992183208,85.3002,7.1,2.366666666,7.1,2.366666666,999.0,0.0,2B,/players/nick-sogard/25483/stats/batting,3.0,AL,Nick Sogard,686765,25483,25483
DET,Tigers,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.249536,0.293912,0.374549,0.668461,0.290176,0.0523036,0.171694,0.304633,0.125013,3.22947,0.283342,-0.000816456,,0.555077,-0.103543,0.0,-0.00588052,-0.00669697,0.0103697,-0.11060151970013976,0.019907407462596893,84.1843,0.6,0.6,0.6,0.6,999.0,0.0,2B,/players/maxwell-anderson/sa3022567/stats/batting,6.0,AL,Max Anderson,801194,sa3022567,sa3022567
,,22,84,95,21,14,4,0,2,10,10,9,0,19,1,1,0,,1,0,0.243798,0.324715,0.366642,0.691356,0.306797,0.0940005,0.199206,0.471875,0.122844,2.88865,0.28978,-0.40837,,10.7981,-0.485221,0.0189583,-0.125846,-0.534215,0.0102871,-1.0464474558830261,-2.087523218244314,95.4616,95.9,4.359090909,95.9,4.359090909,999.0,0.26388889,3B,/players/justin-turner/5235/stats/batting,,,Justin Turner,457759,5235,5235
ATH,Athletics,1,4,5,1,1,0,0,0,1,0,1,0,1,0,0,0,,0,0,0.209258,0.304736,0.301595,0.60633,0.275628,0.112198,0.25212,0.445017,0.092337,3.78548,0.276108,-0.00168831,,0.45077,-0.156065,0.0,-0.00415945,-0.00584776,0.0101762,-0.1777940015308559,0.10030864179134369,71.5939,4.6,4.6,4.6,4.6,999.0,0.0,C/1B,/players/shane-mcguire/sa3017284/stats/batting,10.0,AL,Shane McGuire,676063,sa3017284,sa3017284
STL,Cardinals,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.251353,0.293411,0.368547,0.661959,0.289301,0.0463962,0.163453,0.283851,0.117194,4.21128,0.284893,-0.00148571,,0.555389,-0.108336,-0.00891429,-0.00561857,-0.00710428,0.00995043,-0.10088708810508251,0.011147442273795605,85.9135,0.6,0.6,0.6,0.6,999.0,0.33333333,2B/DH,/players/cesar-prieto/30163/stats/batting,28.0,NL,César Prieto,693409,30163,30163
LAA,Angels,3,10,11,2,1,0,0,0,1,1,1,0,4,0,0,0,,0,0,0.202544,0.266219,0.363927,0.630147,0.275378,0.070397,0.356542,0.197444,0.161383,5.28088,0.285818,0.00825,,0.976213,-0.341027,0.012,0.00582485,0.0140748,0.00982709,-0.33986048586666584,0.051814815029501915,73.063,4.2,1.4,4.2,1.4,999.0,0.0,OF,/players/jose-siri/17452/stats/batting,1.0,AL,Jose Siri,642350,17452,17452
HOU,Astros,1,4,5,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.198141,0.291812,0.306951,0.598764,0.271111,0.0932076,0.234435,0.397585,0.108811,4.02697,0.246446,-0.00162264,,0.428614,-0.173553,-0.0316415,-0.00409223,-0.00571487,0.00974156,-0.1746361800469458,0.06789552792906761,71.8773,1.6,1.6,1.6,1.6,999.0,0.18181818,C,/players/cesar-salazar/21587/stats/batting,21.0,AL,César Salazar,663967,21587,21587
NYM,Mets,1,5,5,1,1,0,0,0,0,0,1,0,1,0,0,0,,0,0,0.203332,0.290801,0.307301,0.598102,0.270294,0.0981935,0.260407,0.377076,0.103968,3.09681,0.264945,-0.00363128,,0.428531,-0.178303,-0.0268715,-0.00529698,-0.00892827,0.00947445,-0.166907025501132,0.07343713194131851,74.0465,3.6,3.6,3.6,3.6,999.0,0.0,C,/players/ben-rortvedt/20287/stats/batting,25.0,NL,Ben Rortvedt,666163,20287,20287
TEX,Rangers,1,5,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.217265,0.321412,0.337691,0.659103,0.296523,0.122699,0.25301,0.484958,0.120426,2.75208,0.279685,-0.00404145,,0.588329,-0.0753959,-0.0437824,-0.00851522,-0.0125567,0.00946021,-0.07735196128487587,-0.02372065559029579,90.2131,3.6,3.6,3.6,3.6,999.0,0.17021277,1B/3B,/players/jonah-bride/24703/stats/batting,13.0,AL,Jonah Bride,681146,24703,24703
CIN,Reds,3,10,11,2,2,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.243366,0.299326,0.346822,0.646148,0.285321,0.0660002,0.204858,0.322175,0.103456,4.59919,0.297578,-0.000841424,,1.07448,-0.252976,0.0,-0.00492392,-0.00576534,0.00929997,-0.32321553910151124,0.040123455226421356,76.159,4.2,1.4,4.2,1.4,999.0,0.0,SS,/players/edwin-arroyo/sa3017626/stats/batting,18.0,NL,Edwin Arroyo,695490,sa3017626,sa3017626
CHW,White Sox,3,9,11,2,1,0,0,0,1,1,2,0,3,0,0,0,,0,0,0.220072,0.335152,0.359166,0.694318,0.310141,0.137998,0.236559,0.583355,0.139094,3.16841,0.270431,-0.0305882,,1.30087,-0.0265778,-0.0221765,-0.0159627,-0.0465509,0.00924257,-0.07394248805940151,-0.22279375232756138,97.9313,8.2,2.733333333,8.2,2.733333333,999.0,0.02739726,1B/OF,/players/lamonte-wade-jr/18126/stats/batting,4.0,AL,LaMonte Wade Jr.,664774,18126,18126
WSN,Nationals,4,14,17,3,2,1,0,0,2,1,2,0,4,0,0,0,,0,0,0.223951,0.318381,0.32999,0.648371,0.2923,0.111297,0.25752,0.43219,0.106038,4.79773,0.29734,-0.00421569,,1.69407,-0.281792,0.0,-0.00245822,-0.00667391,0.00922729,-0.2873154613189399,-0.17916667461395264,85.84,11.7,2.925,11.7,2.925,999.0,0.0,OF,/players/christian-franklin/sa3017510/stats/batting,24.0,NL,Christian Franklin,681047,sa3017510,sa3017510
CLE,Guardians,1,5,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.205135,0.286548,0.350661,0.63721,0.282188,0.0929013,0.318165,0.291991,0.145527,5.45163,0.281195,0.0,,0.518925,-0.139695,0.0,0.00231215,0.00231215,0.00855747,-0.12831461825408041,0.019907407462596893,80.1168,3.6,3.6,3.6,3.6,999.0,0.0,SS/OF,/players/kahlil-watson/sa3017513/stats/batting,5.0,AL,Kahlil Watson,696135,sa3017513,sa3017513
TOR,Blue Jays,3,10,11,2,1,1,0,0,1,1,1,0,3,0,0,0,,1,0,0.218784,0.290989,0.345025,0.636014,0.281765,0.086103,0.270818,0.317937,0.126242,5.69309,0.286216,0.00303207,,1.04205,-0.285405,-0.0219825,0.0297293,0.0327614,0.00848256,-0.24205857515335083,-0.06210596486926079,79.2452,9.0,3.0,9.0,3.0,999.0,0.02702703,OF,/players/jonatan-clase/26599/stats/batting,14.0,AL,Jonatan Clase,682729,26599,26599
TBR,Rays,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.233919,0.295963,0.374132,0.670095,0.293598,0.0758967,0.223213,0.340019,0.140213,4.68058,0.281466,0.000752874,,0.579409,-0.0894224,-0.0376437,-0.00212037,-0.00136749,0.00841292,-0.09536983666475862,-0.017427628859877586,85.91,0.6,0.6,0.6,0.6,999.0,0.0,OF,/players/victor-mesa-jr/25999/stats/batting,12.0,AL,Victor Mesa Jr.,683748,25999,25999
DET,Tigers,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.217203,0.289901,0.342288,0.632188,0.279828,0.0865041,0.267842,0.322967,0.125085,4.95035,0.282101,-0.00288268,,0.508248,-0.150372,-0.0187374,-0.000583057,-0.00346574,0.00806567,-0.15419885166920722,0.04098479077219963,77.0563,0.6,0.6,0.6,0.6,999.0,0.0,SS,/players/trey-sweeney/29575/stats/batting,6.0,AL,Trey Sweeney,700242,29575,29575
SEA,Mariners,5,20,22,4,3,1,0,0,2,2,2,0,6,0,0,0,,0,0,0.198946,0.26386,0.311315,0.575175,0.256025,0.0733008,0.280747,0.261092,0.112369,3.79668,0.26095,-0.00396017,,1.6021,-1.03238,0.0717544,-0.0221347,-0.0260949,0.00794954,-0.8816910497844219,0.19119881838560104,67.4416,11.3,2.26,11.3,2.26,999.0,0.02777778,2B/3B,/players/will-wilson/25434/stats/batting,11.0,AL,Will Wilson,669717,25434,25434
NYM,Mets,1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,,0,0,0.198429,0.254366,0.306905,0.56127,0.248853,0.0593072,0.312732,0.189642,0.108476,4.33745,0.274298,-0.00253247,,0.339125,-0.26771,0.00422078,-0.00253623,-0.0050687,0.00762595,-0.25245383055880666,0.10452942084521055,59.3584,0.6,0.6,0.6,0.6,999.0,0.0,C,/players/hayden-senger/21489/stats/batting,25.0,NL,Hayden Senger,663584,21489,21489
CHC,Cubs,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.245632,0.290727,0.343745,0.634473,0.27921,0.0529065,0.157874,0.33512,0.098113,5.48147,0.28046,0.0,,0.509367,-0.154359,0.0,0.0091643,0.0091643,0.00757595,-0.13300949335098267,0.020061727613210678,78.645,0.6,0.6,0.6,0.6,999.0,0.0,2B/3B,/players/james-triantos/sa3017295/stats/batting,17.0,NL,James Triantos,701649,sa3017295,sa3017295
COL,Rockies,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.257281,0.325415,0.385109,0.710524,0.31144,0.0869003,0.176946,0.491111,0.127828,4.51508,0.297892,-0.00492994,,0.651311,-0.00730926,-0.0295796,-0.00291681,-0.00784675,0.00724188,-0.10510232578963041,-0.00967220775783062,85.2786,0.6,0.6,0.6,0.6,999.0,0.0,3B,/players/vimael-machin/17684/stats/batting,19.0,NL,Vimael Machín,605353,17684,17684
BAL,Orioles,1,4,5,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.195396,0.284798,0.288427,0.573225,0.260984,0.0963939,0.278397,0.346246,0.0930305,4.49704,0.266266,-0.00254902,,0.389711,-0.217123,-0.0220915,-0.00273125,-0.00528027,0.00718423,-0.21247561601921916,0.07821713760495186,65.7706,1.6,1.6,1.6,1.6,999.0,0.0,C,/players/maverick-handley/26106/stats/batting,2.0,AL,Maverick Handley,668974,26106,26106
LAD,Dodgers,1,5,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.215083,0.273199,0.364483,0.637682,0.278829,0.0647023,0.316144,0.204661,0.1494,5.24092,0.28948,0.0062234,,0.507633,-0.156093,0.00207447,0.00523967,0.0114631,0.00697197,-0.14098718017339706,0.022136195795610547,77.1015,0.6,0.6,0.6,0.6,999.0,0.0,2B/SS,/players/tyler-fitzgerald/26208/stats/batting,22.0,NL,Tyler Fitzgerald,666149,26208,26208
LAA,Angels,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.23355,0.310546,0.371768,0.682314,0.301104,0.080295,0.211653,0.379371,0.138217,5.41556,0.277856,0.0,,0.604533,-0.054087,-0.0109943,0.00636046,0.00636046,0.00687034,-0.05418061697855592,-0.0707165403291583,90.7848,0.6,0.6,0.6,0.6,999.0,0.03703704,OF,/players/gustavo-campero/22707/stats/batting,1.0,AL,Gustavo Campero,672569,22707,22707
SEA,Mariners,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.259709,0.311974,0.344964,0.656938,0.290597,0.0658942,0.102218,0.644645,0.0852556,4.27998,0.279412,-0.000758824,,0.556983,-0.101636,-0.00834706,0.00121298,0.000454157,0.0068541,-0.0569865750730969,-0.06806928105652332,91.2567,0.6,0.6,0.6,0.6,999.0,0.0,OF,/players/rhylan-thomas/31793/stats/batting,11.0,AL,Rhylan Thomas,689041,31793,31793
STL,Cardinals,1,5,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.223388,0.293491,0.373184,0.666676,0.292878,0.0779978,0.2941,0.265208,0.149796,5.48819,0.294291,0.0,,0.571704,-0.0920214,0.0,0.010699,0.010699,0.0061429,-0.06676915567368269,-0.06018518656492233,88.364,0.6,0.6,0.6,0.6,999.0,0.0,OF,/players/joshua-bez/sa3017022/stats/batting,28.0,NL,Joshua Báez,695491,sa3017022,sa3017022
TOR,Blue Jays,1,5,5,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.216743,0.289152,0.341271,0.630423,0.279789,0.0791027,0.272642,0.290133,0.124528,4.57129,0.282974,-0.00081761,,0.468121,-0.138714,-0.0171698,-0.00230409,-0.0031217,0.006119,-0.13699641381390393,0.0831388309597969,77.8834,0.6,0.6,0.6,0.6,999.0,0.0,C,/players/willie-maciver/24641/stats/batting,14.0,AL,Willie MacIver,680862,24641,24641
CLE,Guardians,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.224445,0.303698,0.362493,0.66619,0.294893,0.0868973,0.266247,0.326378,0.138048,5.14533,0.289825,-0.00432402,,0.576424,-0.0821963,0.0,0.00223645,-0.00208757,0.00584304,-0.07521576154977083,-0.05972222238779068,88.8689,0.6,0.6,0.6,0.6,999.0,0.2,OF,/players/stuart-fairchild/20321/stats/batting,5.0,AL,Stuart Fairchild,656413,20321,20321
TEX,Rangers,5,20,22,4,3,1,0,1,2,2,2,0,6,0,0,0,,1,0,0.210378,0.270567,0.340467,0.611034,0.268715,0.066798,0.248208,0.269121,0.130089,5.08615,0.259966,-0.00795918,,1.84601,-0.808888,-0.087551,0.0215986,0.0136394,0.00553708,-0.7528458368033171,0.03281935304403305,71.0569,22.6,4.52,22.6,4.52,999.0,0.0,OF,/players/michael-helman/24605/stats/batting,13.0,AL,Michael Helman,680737,24605,24605
LAD,Dodgers,1,5,5,1,0,0,0,0,1,0,0,0,2,0,0,0,,0,0,0.177767,0.257037,0.308183,0.56522,0.252664,0.0855932,0.370984,0.230719,0.130416,4.10021,0.264383,-0.00934132,,0.355019,-0.251816,-0.028024,-0.00389472,-0.013236,0.00532604,-0.26172180008143187,0.07228469103574753,59.1776,0.6,0.6,0.6,0.6,999.0,0.0,C,/players/seby-zavala/18887/stats/batting,22.0,NL,Seby Zavala,664874,18887,18887
PIT,Pirates,1,5,6,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.238958,0.297055,0.338055,0.635109,0.281254,0.0682933,0.197586,0.345639,0.0990967,4.3663,0.28972,-0.00432402,,0.514702,-0.143918,-0.0367542,-0.00500156,-0.00932559,0.00440853,-0.16543564852327108,0.022968031466007233,76.37,0.6,0.6,0.6,0.6,999.0,0.0,SS,/players/alika-williams/27604/stats/batting,27.0,NL,Alika Williams,675961,27604,27604
TEX,Rangers,1,4,5,1,1,0,0,0,0,0,1,0,1,0,0,0,,0,0,0.209007,0.297809,0.302067,0.599876,0.271987,0.106699,0.24003,0.444522,0.0930603,3.2426,0.2683,-0.00836257,,0.435588,-0.171246,-0.025848,-0.00543831,-0.0138009,0.00440546,-0.17535531893372536,0.07446068711578846,73.3106,4.6,4.6,4.6,4.6,999.0,0.0,C,/players/jose-herrera/17040/stats/batting,13.0,AL,Jose Herrera,645444,17040,17040
CIN,Reds,1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.226404,0.284531,0.328133,0.612664,0.271611,0.0688823,0.251909,0.273441,0.101729,2.49252,0.292853,-0.00319404,,0.434023,-0.172812,-0.0190212,-0.00900618,-0.0122002,0.00418685,-0.2144858632236719,0.08128746971487999,66.7675,0.6,0.6,0.6,0.6,999.0,0.0,C/1B,/players/pj-higgins/18433/stats/batting,18.0,NL,P.J. Higgins,664731,18433,18433
MIL,Brewers,1,5,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.213084,0.30192,0.359972,0.661891,0.292474,0.109402,0.2956,0.3701,0.146888,5.70468,0.285864,0.00735204,,0.574243,-0.094588,-0.0100255,0.0042115,0.0115635,0.00409787,-0.07770720031112432,-0.07067365664988756,86.6936,3.6,3.6,3.6,3.6,999.0,0.0,OF,/players/akil-baddoo/22168/stats/batting,23.0,NL,Akil Baddoo,668731,22168,22168
TEX,Rangers,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.233103,0.294388,0.35042,0.644808,0.284892,0.065804,0.253682,0.259395,0.117317,6.39723,0.298359,-0.00225434,,0.53528,-0.128445,-0.0105202,0.0310118,0.0287574,0.00345242,-0.08908718079328537,-0.07070541754364967,82.2004,0.6,0.6,0.6,0.6,999.0,0.0,OF,/players/dairon-blanco/19779/stats/batting,13.0,AL,Dairon Blanco,680118,19779,19779
DET,Tigers,1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.219886,0.263165,0.316461,0.579626,0.25554,0.0493021,0.24335,0.202597,0.0965755,3.28064,0.277458,-0.0129811,,0.364185,-0.237981,-0.0194717,-0.00453288,-0.017514,0.00340213,-0.25582584366202354,0.08006533980369568,60.3249,0.6,0.6,0.6,0.6,999.0,0.0,C,/players/tomas-nido/13755/stats/batting,6.0,AL,Tomás Nido,621512,13755,13755
CIN,Reds,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.247083,0.297367,0.396648,0.694014,0.300427,0.0618989,0.186846,0.331284,0.149565,4.43825,0.278949,-0.000807453,,0.606134,-0.0575909,0.0,-0.00357648,-0.00438394,0.00333514,-0.09421213110908866,-0.06018518656492233,86.5075,0.6,0.6,0.6,0.6,999.0,0.0,OF,/players/hctor-rodrguez/sa3015828/stats/batting,18.0,NL,Héctor Rodríguez,699302,sa3015828,sa3015828
NYM,Mets,5,21,22,5,3,1,0,1,2,2,2,0,5,0,0,0,,0,0,0.234637,0.29173,0.375199,0.666928,0.291514,0.0706006,0.22841,0.309096,0.140561,4.03587,0.283582,-0.0176699,,2.26193,-0.392969,0.0252427,-0.0195118,-0.0371817,0.00314678,-0.3412311226129532,-0.37599184922873974,88.5827,25.3,5.06,25.3,5.06,748.2100219726562,0.06578947,1B,/players/eric-wagaman/23395/stats/batting,25.0,NL,Eric Wagaman,676572,23395,23395
ATL,Braves,12,46,50,10,7,2,0,1,5,5,3,0,12,1,0,0,,0,0,0.227177,0.285519,0.34536,0.630879,0.278276,0.0595557,0.231087,0.257719,0.118184,3.25547,0.27859,-0.0196126,,4.511,-1.41658,-0.122611,-0.115415,-0.135028,0.00304552,-1.5773523300886154,-0.0628889948129654,75.7421,37.2,3.1,37.2,3.1,999.0,0.26923077,2B/SS,/players/kyle-farmer/14813/stats/batting,16.0,NL,Kyle Farmer,571657,14813,14813
PHI,Phillies,3,10,11,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.207831,0.298019,0.288202,0.586221,0.267624,0.102303,0.255352,0.400636,0.0803711,5.17742,0.279808,-0.00163009,,0.913057,-0.414393,0.0,0.0123895,0.0107594,0.00303499,-0.42457277700304985,0.08024691045284271,67.3058,4.2,1.4,4.2,1.4,999.0,0.0,2B/3B/SS,/players/christian-cairo/sa3010028/stats/batting,26.0,NL,Christian Cairo,686551,sa3010028,sa3010028
ARI,Diamondbacks,1,5,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.218064,0.30487,0.35362,0.65849,0.292131,0.1026,0.320643,0.319982,0.135556,6.14537,0.311994,-0.000766082,,0.572668,-0.096163,0.0,0.00203961,0.00127353,0.00271612,-0.10123788134660572,-0.06064814701676369,84.72,3.6,3.6,3.6,3.6,999.0,0.0,OF,/players/kristian-robinson/sa3006884/stats/batting,15.0,NL,Kristian Robinson,677565,sa3006884,sa3006884
PIT,Pirates,8,30,33,7,5,1,0,1,3,3,3,0,9,0,0,0,,1,0,0.225116,0.28827,0.333415,0.621685,0.275578,0.0763014,0.259523,0.294006,0.108299,5.17489,0.295045,-0.00750546,,2.93408,-1.01764,-0.0516,0.0216738,0.0141683,0.00254993,-1.0766306603327394,-0.01178518682718277,72.4814,32.4,4.05,32.4,4.05,999.0,0.0,2B/OF,/players/tyler-callihan/27497/stats/batting,27.0,NL,Tyler Callihan,682997,27497,27497
LAA,Angels,1,5,6,1,1,0,0,0,1,0,1,0,2,0,0,0,,0,0,0.209288,0.292011,0.324608,0.616619,0.27592,0.092197,0.323483,0.285013,0.11532,4.26812,0.302295,-0.00758823,,0.490562,-0.168058,-0.00758823,0.00106653,-0.0065217,0.00238727,-0.18103378918021917,0.012319172732532024,73.4368,3.6,3.6,3.6,3.6,999.0,0.0,OF,/players/chris-taylor/13757/stats/batting,1.0,AL,Chris Taylor,621035,13757,13757
NYM,Mets,1,5,6,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.230732,0.300719,0.329756,0.630475,0.281454,0.080801,0.257905,0.313298,0.0990242,5.49561,0.304212,0.0,,0.5196,-0.144125,0.0,0.0102045,0.0102045,0.00154687,-0.11169066932052374,-0.06018518656492233,81.6909,0.6,0.6,0.6,0.6,999.0,0.0,OF,/players/nicholas-morabito/sa3020418/stats/batting,25.0,NL,Nick Morabito,703492,sa3020418,sa3020418
CIN,Reds,3,10,11,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.227879,0.310941,0.333753,0.644694,0.289453,0.0863011,0.284057,0.303816,0.105874,4.70863,0.311881,0.0,,1.11217,-0.215283,-0.056,0.00960207,0.00960207,0.000788883,-0.2701557846739888,-0.09612346068024635,78.9897,4.2,1.4,4.2,1.4,999.0,0.03030303,OF,/players/blake-dunn/29487/stats/batting,18.0,NL,Blake Dunn,694362,29487,29487
SEA,Mariners,1,5,6,1,0,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.188832,0.266633,0.398311,0.664945,0.287596,0.0875806,0.370819,0.236182,0.209479,3.91404,0.249521,-0.00332022,,0.543404,-0.115216,-0.00871458,-0.00360498,-0.0069252,0.000598586,-0.07794552436098456,-0.1082516135647893,89.1897,0.6,0.6,0.6,0.6,999.0,1.0,3B,/players/patrick-wisdom/13602/stats/batting,11.0,AL,Patrick Wisdom,621550,13602,13602
PIT,Pirates,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.235797,0.291768,0.359317,0.651085,0.285587,0.063197,0.21511,0.293789,0.12352,4.19706,0.286266,-0.00278919,,0.534308,-0.124312,-0.0550865,-0.00526123,-0.00805042,0.000595731,-0.14455472864210606,-0.03517908230423927,79.3377,0.6,0.6,0.6,0.6,999.0,0.0,OF,/players/dominic-fletcher/26149/stats/batting,27.0,NL,Dominic Fletcher,666150,26149,26149
STL,Cardinals,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.234577,0.292879,0.348331,0.64121,0.282598,0.0710958,0.211494,0.33616,0.113754,3.61388,0.280957,-0.00232143,,0.52482,-0.138906,0.0,-0.00510612,-0.00742754,-0.000508512,-0.13177988724783063,-0.06018518656492233,81.3219,0.6,0.6,0.6,0.6,999.0,0.0,OF,/players/matthew-koperniak/sa3014834/stats/batting,28.0,NL,Matt Koperniak,689288,sa3014834,sa3014834
SDP,Padres,4,15,17,3,2,1,0,0,2,1,1,0,5,0,0,0,,0,0,0.201603,0.268495,0.309038,0.577533,0.257066,0.0772985,0.305019,0.253422,0.107435,5.29366,0.280218,-0.00239148,,1.23456,-0.771937,-0.0765274,0.0167355,0.014344,-0.00111172,-0.6815829230472445,0.10541705787181854,65.4225,7.7,1.925,7.7,1.925,999.0,0.06666667,SS,/players/mason-mccoy/22232/stats/batting,29.0,NL,Mason McCoy,669200,22232,22232
TOR,Blue Jays,1,5,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.247057,0.305358,0.379605,0.684962,0.299598,0.0736601,0.207401,0.355159,0.132548,2.30598,0.289763,-0.00146707,,0.602351,-0.0613744,0.0,-0.00657658,-0.00804365,-0.0011276,-0.06412546522915363,-0.14043210446834564,91.5292,0.6,0.6,0.6,0.6,999.0,1.0,DH/OF,/players/eloy-jimenez/17484/stats/batting,14.0,AL,Eloy Jiménez,650391,17484,17484
CHW,White Sox,4,15,17,3,2,1,0,0,2,1,1,0,6,0,0,0,,0,0,0.201579,0.27947,0.319798,0.599268,0.267807,0.0879993,0.326466,0.269551,0.118219,5.12358,0.288637,-0.00164211,,1.37209,-0.619091,-0.0426947,0.0106637,0.00902159,-0.00134948,-0.6112896064296365,0.0174904502928257,68.7687,7.7,1.925,7.7,1.925,999.0,0.0,3B,/players/oliver-dunn/26295/stats/batting,4.0,AL,Oliver Dunn,686554,26295,26295
WSN,Nationals,1,5,5,1,1,0,0,0,0,1,0,0,2,0,0,0,,0,0,0.209164,0.278948,0.354039,0.632987,0.278547,0.0738968,0.329281,0.224419,0.144875,3.2284,0.290542,-0.00157317,,0.459384,-0.142783,-0.0243841,-0.00558533,-0.0071585,-0.00145285,-0.14959062170237303,0.07515289075672626,76.4192,0.6,0.6,0.6,0.6,999.0,0.01219512,C,/players/riley-adams/19864/stats/batting,24.0,NL,Riley Adams,656180,19864,19864
MIA,Marlins,3,10,11,2,2,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.222097,0.285614,0.315069,0.600683,0.267633,0.0734024,0.178385,0.411482,0.0929719,4.46058,0.261354,-0.000828026,,0.913141,-0.41431,0.0,-0.000577234,-0.00140526,-0.00193907,-0.43306570348795503,0.040123455226421356,67.5816,4.2,1.4,4.2,1.4,999.0,0.0,2B/SS,/players/jared-serna/sa3015579/stats/batting,20.0,NL,Jared Serna,691858,sa3015579,sa3015579
SFG,Giants,3,10,11,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.236284,0.288389,0.363417,0.651806,0.285452,0.0631969,0.237485,0.266109,0.127133,3.62371,0.291715,-0.000802469,,1.07567,-0.251777,0.0,-0.0125468,-0.0133493,-0.00197022,-0.2327528465539217,-0.16049382090568542,83.5224,4.2,1.4,4.2,1.4,999.0,0.0,1B/OF,/players/victor-bericoto/sa3008767/stats/batting,30.0,NL,Victor Bericoto,682674,sa3008767,sa3008767
ATH,Athletics,3,10,11,2,1,0,0,0,1,1,1,0,4,0,0,0,,0,0,0.200655,0.278644,0.346238,0.624883,0.275798,0.0930034,0.320275,0.290386,0.145583,5.57624,0.276095,-0.0008125,,0.987618,-0.339833,0.0,0.00835375,0.00754125,-0.00205477,-0.3670326406136155,-0.040123458951711655,71.7116,4.2,1.4,4.2,1.4,999.0,0.0,OF,/players/junior-perez/sa3005744/stats/batting,10.0,AL,Junior Perez,678577,sa3005744,sa3005744
ARI,Diamondbacks,1,5,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.219697,0.266521,0.337313,0.603833,0.264949,0.0518046,0.279052,0.185645,0.117616,3.94086,0.288162,-0.00239634,,0.447746,-0.221085,0.0,-0.00421341,-0.00660975,-0.00259815,-0.23404358513653278,0.020216049626469612,66.0995,0.6,0.6,0.6,0.6,999.0,0.0,3B,/players/jesus-valdez/sa3005492/stats/batting,15.0,NL,Jesus Valdez,678232,sa3005492,sa3005492
SDP,Padres,1,5,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.214944,0.271068,0.354914,0.625982,0.273187,0.0642008,0.296961,0.216193,0.13997,5.42887,0.283648,-0.000766082,,0.485604,-0.183227,0.0,0.00216097,0.00139489,-0.00293739,-0.15649518859572709,-0.06064814701676369,76.4654,0.6,0.6,0.6,0.6,999.0,0.0,OF,/players/jase-bowen/sa3011267/stats/batting,29.0,NL,Jase Bowen,687749,sa3011267,sa3011267
