Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Player,xMLBAMID,playerids,playerid
,,0.0435,0.0548,0.0,1.0,0.0,0.0,,1.0,4.511,1.0544,0.6115,0.57393,0.154556,0.7349,0.5024,,0.0415,5.16537,1.5568,6.6141,4.5216,1.46278,1.391,0.162913,0.111372,0.05154068022966385,,0.265786,0.292381,0.705226,5.30626,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0102251,-0.0470228,0.0,999.0,-1.0,,Dylan Hall,689876.0,sa3015008,sa3015008
BAL,Orioles,0.0448,0.0534,0.0,1.0,0.0,0.0,,1.0,4.577,0.9938,0.6051,0.56555,0.140222,0.8641,0.6382,,0.0493,5.08995,1.632,7.7769,5.7438,1.35396,1.262,0.188792,0.139436,0.04935547709465027,,0.255508,0.295849,0.715266,5.29233,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0102251,-0.0494914,0.0,999.0,2.0,AL,Jeisson Cabrera,678922.0,sa3006501,sa3006501
,,0.0437,0.0546,0.0,1.0,0.0,0.0,,1.0,4.548,1.0035,0.6061,0.56888,0.148222,0.8236,0.5814,,0.0507,5.11992,1.5849,7.4124,5.2326,1.41658,1.334,0.181091,0.127836,0.05325418710708618,,0.256263,0.290508,0.71062,5.31113,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0102793,-0.0470228,0.0,999.0,-1.0,,Michael Martinez,681597.0,sa3006415,sa3006415
WSN,Nationals,0.0426,0.0557,0.0,1.0,0.0,0.0,,1.0,4.575,1.0123,0.5925,0.55246,0.132778,0.7629,0.6244,,0.0432,4.97214,1.6367,6.8661,5.6196,1.22181,1.195,0.166754,0.136481,0.030273213982582092,,0.259073,0.292033,0.719735,5.33825,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0102881,-0.045981,0.0,999.0,24.0,NL,Adam Bloebaum,826168.0,sa3023654,sa3023654
SDP,Padres,0.0444,0.0539,0.0,1.0,0.0,0.0,,1.0,4.552,0.9764,0.5846,0.54515,0.136556,0.8361,0.63,,0.048,4.90635,1.6064,7.5249,5.67,1.32714,1.229,0.183677,0.138401,0.045276790857315063,,0.252039,0.289467,0.722007,5.27216,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0102927,-0.0496068,0.0,999.0,29.0,NL,Clark Candiotti,690711.0,sa3028358,sa3028358
,,0.0443,0.0583,0.0333,0.8433,0.0,0.0,,1.0,4.475,1.0464,0.5949,0.55913,0.155444,0.7563,0.4667,,0.0412,5.03217,1.5131,6.8067,4.2003,1.62053,1.399,0.169006,0.104291,0.06471508741378784,,0.26377,0.291605,0.708773,5.16701,6.800000000000001,6.800000000000001,7.0,7.0,-0.0102945,-0.0484018,0.0115,999.0,,,Daniel Ponce de Leon,594965.0,16110,16110
,,0.0436,0.0588,0.0304,0.8574,0.0,0.0,,1.0,4.532,1.0658,0.6174,0.57813,0.148667,0.7223,0.5152,,0.048,5.20317,1.581,6.5007,4.6368,1.40198,1.338,0.159378,0.11368,0.04569725692272186,,0.268545,0.296056,0.701889,5.3128,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.010298,-0.0470228,0.0093,999.0,-1.0,,Chris Jefferson,690103.0,sa3017816,sa3017816
WSN,Nationals,0.6259,0.7041,0.0,13.537,0.0,0.5333,,13.537,58.985,12.4756,6.8837,6.40785,1.75379,12.7912,6.4634,,0.5543,4.26022,1.39905,8.50416,4.29716,1.97902,1.166,0.216855,0.109577,0.10727811604738235,,0.240066,0.286508,0.731347,4.48477,56.800000000000026,4.057142857142859,53.0,3.7857142857142856,-0.010301,0.0425185,0.0,999.0,24.0,NL,Luis Perales,691384.0,sa3014677,sa3014677
LAA,Angels,0.0417,0.0669,0.0779,0.6339,0.0,0.0,,1.0,4.517,1.0819,0.617,0.57752,0.155667,0.6628,0.5004,,0.0376,5.19768,1.5823,5.9652,4.5036,1.32454,1.401,0.146735,0.110781,0.035953059792518616,,0.271902,0.293062,0.707508,5.4472,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0103281,-0.0466097,0.0246,999.0,1.0,AL,Houston Harding,699613.0,sa3017820,sa3017820
,,0.0436,0.0546,0.0,1.0,0.0,0.0,,1.0,4.568,1.064,0.6083,0.56532,0.129111,0.6815,0.5685,,0.0534,5.08788,1.6325,6.1335,5.1165,1.19877,1.162,0.14919,0.124453,0.02473730593919754,,0.269633,0.298164,0.705496,5.31628,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0103368,-0.0470228,0.0,999.0,-1.0,,Arij Fransen,687677.0,sa3015369,sa3015369
TBR,Rays,0.0416,0.0566,0.0,1.0,0.0,0.0,,1.0,4.608,1.0592,0.6221,0.57898,0.130111,0.7047,0.6147,,0.0498,5.21082,1.6739,6.3423,5.5323,1.14641,1.171,0.15293,0.133398,0.01953125,,0.268594,0.298868,0.705081,5.41068,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0103389,-0.047529,0.0,999.0,12.0,AL,Jonathan Russell,812163.0,sa3022152,sa3022152
KCR,Royals,0.0442,0.054,0.0,1.0,0.0,0.0,,1.0,4.61,0.9848,0.6052,0.56705,0.135556,0.8688,0.6605,,0.0655,5.10345,1.6453,7.8192,5.9445,1.31537,1.22,0.18846,0.143275,0.04518437385559082,,0.253553,0.294913,0.714589,5.33776,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0103713,-0.0451423,0.0,999.0,7.0,AL,Christian Chamberlain,685125.0,sa3014486,sa3014486
CLE,Guardians,0.0434,0.0548,0.0,1.0,0.0,0.0,,1.0,4.591,1.0385,0.587,0.5431,0.118444,0.7341,0.6277,,0.046,4.8879,1.6662,6.6069,5.6493,1.16951,1.066,0.1599,0.136724,0.023175790905952454,,0.265106,0.300205,0.719285,5.22781,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0103751,-0.0496959,0.0,999.0,5.0,AL,Melkis Hernández,800292.0,sa3019148,sa3019148
BAL,Orioles,0.0446,0.0536,0.0,1.0,0.0,0.0,,1.0,4.509,1.0767,0.6113,0.57108,0.151111,0.697,0.4895,,0.0443,5.13972,1.5662,6.273,4.4055,1.4239,1.36,0.15458,0.108561,0.04601908475160599,,0.270854,0.295991,0.704908,5.30698,6.800000000000001,6.800000000000001,7.0,7.0,-0.0103891,-0.0494914,0.0,999.0,2.0,AL,Daniel Lloyd,681463.0,sa3017538,sa3017538
CIN,Reds,0.0422,0.0561,0.0,1.0,0.0,0.0,,1.0,4.486,1.1293,0.6412,0.60277,0.182889,0.6235,0.3848,,0.0625,5.42493,1.5141,5.6115,3.4632,1.62032,1.646,0.138988,0.085778,0.05320999026298523,,0.27962,0.292797,0.693849,5.60759,6.800000000000001,6.800000000000001,7.0,7.0,-0.0104062,-0.0415911,0.0,999.0,18.0,NL,Thomas Farr,686671.0,sa3017720,sa3017720
,,0.043,0.0669,0.0874,0.5894,0.0,0.0,,1.0,4.527,1.1203,0.6337,0.59357,0.151222,0.6338,0.4637,,0.0398,5.34213,1.584,5.7042,4.1733,1.36683,1.361,0.140004,0.10243,0.037574559450149536,,0.278439,0.299239,0.692493,5.34392,6.800000000000001,6.800000000000001,7.0,7.0,-0.0104601,-0.0474253,0.0281,999.0,-2.0,,Matt Gabbert,814290.0,sa3022158,sa3022158
TEX,Rangers,0.0431,0.0551,0.0,1.0,0.0,0.0,,1.0,4.494,1.0739,0.6169,0.57987,0.163333,0.6843,0.446,,0.0592,5.21883,1.5199,6.1587,4.014,1.5343,1.47,0.15227,0.0992434,0.05302625149488449,,0.269229,0.289882,0.699331,5.40547,6.800000000000001,6.800000000000001,7.0,7.0,-0.0104705,-0.0493004,0.0,999.0,13.0,AL,Josh Hejka,691196.0,sa3011152,sa3011152
,,0.044,0.0591,0.0365,0.8285,0.0,0.0,,1.0,4.536,1.0188,0.6101,0.57234,0.150889,0.7944,0.5623,,0.0446,5.15106,1.5811,7.1496,5.0607,1.41277,1.358,0.175132,0.123964,0.05116841942071915,,0.259296,0.290873,0.708834,5.32859,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0104739,-0.0470228,0.0113,999.0,-1.0,,Jordan Jones,669437.0,sa3009984,sa3009984
CLE,Guardians,0.8804,1.1073,1.29,12.4381,0.0,0.5657,,18.5011,79.582,19.6971,9.978,9.27788,2.769,12.865,5.1388,,0.7266,4.51329,1.3424,6.25828,2.49981,2.5035,1.347,0.161657,0.0645724,0.09708476066589355,,0.2672,0.291449,0.708893,4.64116,63.69999999999999,3.352631578947368,68.0,3.5789473684210527,-0.0104811,0.017367,0.4989,999.0,5.0,AL,Trenton Denholm,671143.0,sa3018139,sa3018139
CLE,Guardians,0.0433,0.0656,0.0798,0.6248,0.0,0.0,,1.0,4.475,1.0651,0.6104,0.57253,0.160444,0.73,0.4503,,0.0431,5.15277,1.5154,6.57,4.0527,1.62114,1.444,0.163128,0.100626,0.06250279396772385,,0.267506,0.292659,0.701128,5.24111,6.800000000000001,6.800000000000001,7.0,7.0,-0.0105148,-0.0496864,0.0257,999.0,5.0,AL,Jack Leftwich,676393.0,sa3018169,sa3018169
MIL,Brewers,0.0433,0.0549,0.0,1.0,0.0,0.0,,1.0,4.472,1.0311,0.603,0.56762,0.168444,0.7696,0.4759,,0.0424,5.10858,1.507,6.9264,4.2831,1.61715,1.516,0.172093,0.106418,0.06567531079053879,,0.260794,0.286059,0.711152,5.34061,6.800000000000001,6.800000000000001,7.0,7.0,-0.0105167,-0.0467595,0.0,999.0,23.0,NL,Stiven Cruz,691602.0,sa3015938,sa3015938
,,0.0439,0.0558,0.0102,0.9522,0.0,0.0,,1.0,4.618,0.9714,0.6043,0.56384,0.129444,0.8744,0.7041,,0.0505,5.07456,1.6755,7.8696,6.3369,1.24187,1.165,0.189346,0.152469,0.03687743842601776,,0.251437,0.294436,0.716868,5.33291,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0105221,-0.0470228,0.0031,999.0,-1.0,,Pedro Santos,683726.0,sa1171936,sa1171936
,,0.0449,0.0607,0.0549,0.7419,0.0,0.0,,1.0,4.514,1.0506,0.6001,0.56171,0.150222,0.7079,0.5109,,0.0433,5.05539,1.5615,6.3711,4.5981,1.38559,1.352,0.156823,0.113181,0.04364199936389923,,0.265316,0.290287,0.711522,5.33483,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0105534,-0.0470323,0.0178,999.0,-1.0,,Nick Swiney,676464.0,sa3014542,sa3014542
LAD,Dodgers,0.0484,0.0627,0.0975,0.5415,0.0,0.0,,1.0,4.487,1.0671,0.6286,0.59094,0.178889,0.7273,0.4653,,0.0434,5.31846,1.5324,6.5457,4.1877,1.56308,1.61,0.16209,0.1037,0.05839090794324875,,0.26823,0.289121,0.705017,5.53219,6.800000000000001,6.800000000000001,7.0,7.0,-0.0105659,-0.0462224,0.0298,999.0,22.0,NL,Roque Gutierrez,692262.0,sa3015440,sa3015440
CLE,Guardians,0.0438,0.0686,0.1058,0.5028,0.0,0.0,,1.0,4.482,1.0882,0.6135,0.5735,0.154444,0.6791,0.4415,,0.0455,5.1615,1.5297,6.1119,3.9735,1.53817,1.39,0.151517,0.0985051,0.05301204323768616,,0.27239,0.295356,0.697537,5.24571,6.800000000000001,6.800000000000001,7.0,7.0,-0.0105666,-0.0496864,0.0354,999.0,5.0,AL,Carter Spivey,701053.0,sa3023477,sa3023477
,,0.044,0.0542,0.0,1.0,0.0,0.0,,1.0,4.554,1.0277,0.5976,0.55916,0.142444,0.7548,0.5561,,0.0639,5.03244,1.5838,6.7932,5.0049,1.35731,1.282,0.165744,0.122112,0.04363197833299637,,0.261235,0.291514,0.712378,5.33731,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0105711,-0.0470228,0.0,999.0,-1.0,,John Doxakis,669648.0,sa1115967,sa1115967
SFG,Giants,0.0431,0.0551,0.0,1.0,0.0,0.0,,1.0,4.5,1.005,0.585,0.54918,0.143111,0.8285,0.5178,,0.0434,4.94262,1.5228,7.4565,4.6602,1.60004,1.288,0.184111,0.115067,0.06904444098472595,,0.255154,0.290473,0.709141,5.02218,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0105885,-0.0495068,0.0,999.0,30.0,NL,Cameron Pferrer,680102.0,sa3025489,sa3025489
,,0.0441,0.0541,0.0,1.0,0.0,0.0,,1.0,4.558,0.9351,0.5955,0.56107,0.152333,0.933,0.6216,,0.075,5.04963,1.5567,8.397,5.5944,1.50097,1.371,0.204695,0.136376,0.06831945478916168,,0.242166,0.28197,0.71548,5.33927,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0105929,-0.0470228,0.0,999.0,,,Tyler Thornton,696263.0,sa3018229,sa3018229
TBR,Rays,0.0421,0.0668,0.0798,0.6248,0.0,0.0,,1.0,4.532,1.0744,0.6213,0.57995,0.149,0.6564,0.5186,,0.0398,5.21955,1.593,5.9076,4.6674,1.26572,1.341,0.144837,0.114431,0.030406013131141663,,0.270385,0.29209,0.701892,5.43454,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0105996,-0.047529,0.0252,999.0,12.0,AL,Jonny Cuevas,681328.0,sa3017931,sa3017931
BAL,Orioles,0.0448,0.0534,0.0,1.0,0.0,0.0,,1.0,4.505,1.0154,0.6048,0.56813,0.160556,0.81,0.5319,,0.0428,5.11317,1.5473,7.29,4.7871,1.52284,1.445,0.1798,0.118069,0.061731405556201935,,0.258352,0.288824,0.712653,5.32646,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.010607,-0.0494914,0.0,999.0,2.0,AL,Carlos Tavera,679857.0,sa3017536,sa3017536
,,0.0449,0.0602,0.0525,0.7535,0.0,0.0,,1.0,4.562,1.0121,0.5986,0.55979,0.141556,0.7855,0.5925,,0.0526,5.03811,1.6046,7.0695,5.3325,1.32574,1.274,0.172183,0.129877,0.042306020855903625,,0.258393,0.291167,0.71529,5.33966,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0106072,-0.0470323,0.0175,999.0,-1.0,,Caleb Wurster,693473.0,sa3016910,sa3016910
,,0.0445,0.0567,0.0218,0.8978,0.0,0.0,,1.0,4.614,0.9946,0.5962,0.55522,0.127333,0.8199,0.6829,,0.0471,4.99698,1.6775,7.3791,6.1461,1.20061,1.146,0.177698,0.148006,0.029692232608795166,,0.256076,0.295313,0.721235,5.34067,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0106185,-0.0470323,0.0074,999.0,-1.0,,Jacob Gomez,827499.0,sa3025353,sa3025353
TBR,Rays,0.0416,0.0567,0.0,1.0,0.0,0.0,,1.0,4.519,1.0848,0.6233,0.58415,0.157,0.654,0.4858,,0.0377,5.25735,1.5706,5.886,4.3722,1.34623,1.413,0.144722,0.107502,0.03722062706947327,,0.271505,0.291349,0.701288,5.43864,6.800000000000001,6.800000000000001,7.0,7.0,-0.0106444,-0.047529,0.0,999.0,12.0,AL,Jacob Kmatz,695771.0,sa3035522,sa3035522
,,0.0421,0.0561,0.0,1.0,0.0,0.0,,1.0,4.446,1.0907,0.6123,0.57821,0.168111,0.683,0.3867,,0.0377,5.20389,1.4774,6.147,3.4803,1.76623,1.513,0.153621,0.0869771,0.06664418429136276,,0.27121,0.290993,0.696513,5.22778,6.800000000000001,6.800000000000001,7.0,7.0,-0.0106582,-0.0449668,0.0,999.0,,,Xzavion Curry,675540.0,25595,25595
CIN,Reds,1.1323,1.233,0.0,24.0741,0.0,0.5339,,24.0741,104.67,22.9654,12.6092,11.7339,3.4212,22.5541,10.674,,1.1051,4.38665,1.39733,8.43175,3.99043,2.11299,1.279,0.215478,0.101978,0.11350052058696747,,0.24723,0.292072,0.728957,4.57671,94.90000000000002,3.9541666666666675,95.0,3.9583333333333335,-0.0106828,0.0317078,0.0,999.0,18.0,NL,Jose Franco,683742.0,27014,27014
,,0.0438,0.0544,0.0,1.0,0.0,0.0,,1.0,4.525,1.0031,0.6017,0.56503,0.152556,0.7928,0.5375,,0.0676,5.08527,1.5406,7.1352,4.8375,1.47498,1.373,0.175204,0.118785,0.05641987919807434,,0.255899,0.285941,0.707524,5.34806,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0106907,-0.0470228,0.0,999.0,-1.0,,Tyler Guilfoil,805965.0,sa3020113,sa3020113
SEA,Mariners,0.0455,0.0528,0.0,1.0,0.0,0.0,,1.0,4.531,0.9654,0.5672,0.5275,0.129556,0.8615,0.6035,,0.0539,4.7475,1.5689,7.7535,5.4315,1.42751,1.166,0.190135,0.133194,0.05694107711315155,,0.249226,0.289968,0.721934,5.06856,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0106974,-0.0553677,0.0,999.0,11.0,AL,Michael Hobbs,669419.0,sa3017498,sa3017498
BOS,Red Sox,0.0436,0.0643,0.0719,0.6619,0.0,0.0,,1.0,4.558,1.1302,0.632,0.58958,0.139778,0.5898,0.4985,,0.043,5.30622,1.6287,5.3082,4.4865,1.18315,1.258,0.129399,0.109368,0.020030714571475983,,0.281389,0.301322,0.695528,5.39715,6.800000000000001,6.800000000000001,7.0,7.0,-0.0107148,-0.0441848,0.0231,999.0,3.0,AL,Devin Futrell,695656.0,sa3031801,sa3031801
,,0.0433,0.0549,0.0,1.0,0.0,0.0,,1.0,4.575,1.0382,0.6158,0.5758,0.139889,0.7604,0.5888,,0.0507,5.1822,1.627,6.8436,5.2992,1.29144,1.259,0.166208,0.128699,0.03750818967819214,,0.263804,0.295963,0.706562,5.35139,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0107279,-0.0470228,0.0,999.0,-1.0,,Cameron Junker,669668.0,sa3010365,sa3010365
,,0.0436,0.0547,0.0,1.0,0.0,0.0,,1.0,4.585,0.9925,0.6084,0.56979,0.140222,0.8377,0.6313,,0.0584,5.12811,1.6238,7.5393,5.6817,1.32694,1.262,0.182704,0.137688,0.04501637816429138,,0.254794,0.292138,0.711319,5.35173,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0107316,-0.0470228,0.0,999.0,-1.0,,Eduardo Herrera,672620.0,sa3002702,sa3002702
,,0.0434,0.0573,0.0189,0.9109,0.0,0.0,,1.0,4.496,1.1019,0.6158,0.5758,0.152778,0.6218,0.4449,,0.0465,5.1822,1.5468,5.5962,4.0041,1.39762,1.375,0.138301,0.0989546,0.039346083998680115,,0.275159,0.293844,0.698471,5.35185,6.800000000000001,6.800000000000001,7.0,7.0,-0.010743,-0.0470323,0.0058,999.0,-1.0,,Anderson Bido,675525.0,sa3004204,sa3004204
,,0.0434,0.0548,0.0,1.0,0.0,0.0,,1.0,4.539,1.0546,0.6133,0.57363,0.145556,0.7129,0.539,,0.0449,5.16267,1.5936,6.4161,4.851,1.32263,1.31,0.157061,0.118749,0.0383124053478241,,0.266643,0.293558,0.705342,5.35326,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0107487,-0.0470228,0.0,999.0,-1.0,,Junior Santos,681744.0,sa3005470,sa3005470
NYY,Yankees,0.0456,0.0527,0.0,1.0,0.0,0.0,,1.0,4.606,0.9781,0.599,0.55921,0.141444,0.8541,0.6501,,0.0655,5.03289,1.6282,7.6869,5.8509,1.3138,1.273,0.185432,0.141142,0.044290050864219666,,0.251414,0.289015,0.719631,5.41251,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0107599,-0.0499179,0.0,999.0,9.0,AL,Tony Rossi,702036.0,sa3067082,sa3067082
TOR,Blue Jays,0.0435,0.0547,0.0,1.0,0.0,0.0,,1.0,4.606,1.0426,0.6167,0.57421,0.132778,0.7393,0.6204,,0.0481,5.16789,1.663,6.6537,5.5836,1.19165,1.195,0.160508,0.134694,0.025814160704612732,,0.264787,0.296802,0.708342,5.38815,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0107988,-0.0494483,0.0,999.0,14.0,AL,Carson Pierce,804544.0,sa3023179,sa3023179
WSN,Nationals,0.0419,0.0563,0.0,1.0,0.0,0.0,,1.0,4.519,1.0504,0.6094,0.5705,0.150111,0.6959,0.5201,,0.0437,5.1345,1.5705,6.2631,4.6809,1.33801,1.351,0.153994,0.115092,0.038902416825294495,,0.265574,0.289557,0.706512,5.38618,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108212,-0.045981,0.0,999.0,24.0,NL,Austin Amaral,694544.0,sa3022903,sa3022903
,,0.0441,0.0541,0.0,1.0,0.0,0.0,,1.0,4.638,1.0454,0.5949,0.54933,0.109778,0.6947,0.6821,,0.047,4.94397,1.7275,6.2523,6.1389,1.01847,0.988,0.149784,0.147068,0.0027166903018951416,,0.267441,0.301384,0.719654,5.36015,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108354,-0.0470323,0.0,999.0,-1.0,,Cooper McKeehan,801479.0,sa3020183,sa3020183
ARI,Diamondbacks,0.0445,0.0537,0.0,1.0,0.0,0.0,,1.0,4.623,1.0542,0.5997,0.55568,0.106889,0.7387,0.6517,,0.0491,5.00112,1.7059,6.6483,5.8653,1.1335,0.962,0.159788,0.140969,0.018818944692611694,,0.268778,0.307907,0.710809,5.14969,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108396,-0.0452704,0.0,999.0,15.0,NL,Rio Britton,694833.0,sa3023379,sa3023379
,,0.0443,0.0539,0.0,1.0,0.0,0.0,,1.0,4.653,0.9191,0.5897,0.55113,0.128444,0.9714,0.7863,,0.0469,4.96017,1.7054,8.7426,7.0767,1.23541,1.156,0.208769,0.168988,0.03978079557418823,,0.240615,0.290687,0.73133,5.36171,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108528,-0.0470323,0.0,999.0,-1.0,,Liam Norris,691005.0,sa3014543,sa3014543
MIA,Marlins,0.0419,0.0592,0.0218,0.8978,0.0,0.0,,1.0,4.613,1.0322,0.6206,0.57869,0.128111,0.7722,0.6448,,0.0516,5.20821,1.677,6.9498,5.8032,1.19758,1.153,0.167396,0.139779,0.02761758863925934,,0.263545,0.299736,0.705374,5.34538,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108645,-0.0449762,0.0068,999.0,20.0,NL,Natanael Polanco,702417.0,sa3016715,sa3016715
,,0.0435,0.0599,0.0381,0.8211,0.0,0.0,,1.0,4.516,1.0635,0.6212,0.58368,0.158667,0.7279,0.5011,,0.0397,5.25312,1.5646,6.5511,4.5099,1.4526,1.428,0.161182,0.110961,0.05022144317626953,,0.267534,0.292956,0.702736,5.3644,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108727,-0.0470228,0.0114,999.0,-1.0,,Andy Rodriguez,701259.0,sa3020863,sa3020863
,,0.0447,0.0582,0.0349,0.8359,0.0,0.0,,1.0,4.637,1.0166,0.5972,0.55325,0.116111,0.7617,0.7007,,0.0473,4.97925,1.7173,6.8553,6.3063,1.08706,1.045,0.164266,0.151111,0.013155058026313782,,0.261404,0.299048,0.72044,5.36518,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108814,-0.0470228,0.0116,999.0,-1.0,,Dillon Larsen,689937.0,sa3018263,sa3018263
COL,Rockies,0.0403,0.0579,0.0,1.0,0.0,0.0,,1.0,4.733,1.1522,0.6844,0.63868,0.128444,0.665,0.6733,,0.056,5.74812,1.8255,5.985,6.0597,0.987673,1.156,0.140503,0.142257,-0.0017536431550979614,,0.287784,0.318902,0.693392,5.66281,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108841,-0.0345356,0.0,999.0,19.0,NL,Bryson Hammer,694811.0,sa3022664,sa3022664
ATL,Braves,0.0456,0.0526,0.0,1.0,0.0,0.0,,1.0,4.61,0.955,0.5948,0.55478,0.127111,0.9201,0.7147,,0.0505,4.99302,1.6697,8.2809,6.4323,1.28739,1.144,0.199588,0.155033,0.04455530643463135,,0.248387,0.295929,0.720566,5.24298,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108898,-0.0456951,0.0,999.0,16.0,NL,Elison Joseph,693176.0,sa3015306,sa3015306
,,0.0441,0.0541,0.0,1.0,0.0,0.0,,1.0,4.64,1.0167,0.5949,0.55099,0.115111,0.7556,0.6947,,0.056,4.95891,1.7114,6.8004,6.2523,1.08766,1.036,0.162845,0.14972,0.013124987483024597,,0.26141,0.298679,0.720209,5.37248,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0109727,-0.0470323,0.0,999.0,-1.0,,Kelvin Bautista,678654.0,sa3006491,sa3006491
,,0.0445,0.0652,0.0863,0.5943,0.0,0.0,,1.0,4.505,1.0742,0.6204,0.58166,0.158222,0.6916,0.4772,,0.0446,5.23494,1.5514,6.2244,4.2948,1.44929,1.424,0.153518,0.105927,0.04759157449007034,,0.269683,0.292329,0.700058,5.37423,6.800000000000001,6.800000000000001,7.0,7.0,-0.0109921,-0.0470323,0.0278,999.0,-1.0,,Ryan Langford,679622.0,sa3020880,sa3020880
,,0.0444,0.067,0.0986,0.5366,0.0,0.0,,1.0,4.519,1.0769,0.6263,0.58755,0.157889,0.7058,0.4865,,0.0472,5.28795,1.5634,6.3522,4.3785,1.45077,1.421,0.156185,0.107657,0.04852844029664993,,0.270218,0.294403,0.698101,5.37719,6.800000000000001,6.800000000000001,7.0,7.0,-0.0110151,-0.0470228,0.0316,999.0,-1.0,,Robbie Peto,668878.0,sa3014848,sa3014848
BAL,Orioles,0.0442,0.0541,0.0,1.0,0.0,0.0,,1.0,4.55,1.0469,0.6223,0.58365,0.154,0.7869,0.5552,,0.0451,5.25285,1.6021,7.0821,4.9968,1.41733,1.386,0.172945,0.122022,0.050923071801662445,,0.265058,0.296763,0.706671,5.36424,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0110293,-0.0494914,0.0,999.0,2.0,AL,Joe Glassey,812521.0,sa3025303,sa3025303
TBR,Rays,0.0414,0.0568,0.0,1.0,0.0,0.0,,1.0,4.562,1.054,0.6269,0.5877,0.151778,0.7176,0.5536,,0.0472,5.2893,1.6076,6.4584,4.9824,1.29624,1.366,0.157299,0.12135,0.03594913333654404,,0.266081,0.291809,0.702955,5.47545,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0110465,-0.047529,0.0,999.0,12.0,AL,Noah Beal,695063.0,sa3067027,sa3067027
,,0.0427,0.0555,0.0,1.0,0.0,0.0,,1.0,4.572,1.0328,0.5943,0.55278,0.121,0.7788,0.587,,0.0497,4.97502,1.6198,7.0092,5.283,1.32675,1.089,0.170341,0.12839,0.041951000690460205,,0.262445,0.300379,0.707046,5.06064,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.011054,-0.0495255,0.0,999.0,-2.0,,Nicolas Herold,815013.0,sa3022289,sa3022289
,,0.0441,0.0641,0.0746,0.6496,0.0,0.0,,1.0,4.577,1.0938,0.6219,0.57781,0.130889,0.6334,0.5293,,0.0747,5.20029,1.6231,5.7006,4.7637,1.19667,1.178,0.138388,0.115643,0.022744163870811462,,0.275308,0.300093,0.695347,5.38189,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0110674,-0.0470228,0.0241,999.0,-1.0,,Jose Ramirez,681459.0,sa3006702,sa3006702
LAD,Dodgers,0.0459,0.0524,0.0,1.0,0.0,0.0,,1.0,4.598,1.0115,0.6245,0.58398,0.149778,0.7983,0.6543,,0.0438,5.25582,1.6658,7.1847,5.8887,1.22008,1.348,0.173619,0.142301,0.03131797909736633,,0.259366,0.291929,0.715124,5.57995,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0110735,-0.046213,0.0,999.0,22.0,NL,Kelvin Ramirez,699062.0,sa3015492,sa3015492
