Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Player,xMLBAMID,playerids,playerid
TOR,Blue Jays,3,4,9,22,0,1,,61.0,266,66,36,33,9,50,20,,2,4.90261,1.42508,7.46181,3.0043,2.48371,1.38139,0.189081,0.0761283,0.11295245587825775,,0.271772,0.309211,0.689943,4.58062,207.1000000000001,3.3950819672131165,226.0,3.7049180327868854,0.379332,0.0704963,3,999.0,14,AL,Patrick Corbin,571578,9323,9323
MIN,Twins,2,2,0,50,3,11,,50.0,218,46,24,22,5,50,24,,2,4.03341,1.39188,8.88568,4.27836,2.07689,0.934105,0.226827,0.109215,0.11761239171028137,,0.238994,0.296205,0.726911,4.06321,269.9,5.398,266.0,5.32,0.377946,0.252258,0,999.0,8,AL,Eric Orze,679358,27626,27626
NYY,Yankees,3,2,0,50,1,10,,50.0,210,40,22,20,5,58,23,,3,3.66715,1.26909,10.4232,4.16701,2.50135,0.858866,0.273808,0.109464,0.16434376686811447,,0.21696,0.288671,0.726033,3.60243,287.5,5.75,268.0,5.36,0.356493,0.255452,0,663.6500244140625,9,AL,Camilo Doval,666808,21992,21992
ATL,Braves,3,3,0,50,0,11,,50.0,215,43,24,22,6,56,23,,2,3.9712,1.31787,9.98172,4.09939,2.43493,1.02934,0.25845,0.106143,0.15230711549520493,,0.227287,0.290965,0.727127,3.89493,265.4,5.308,253.0,5.06,0.345184,0.257172,0,999.0,16,NL,Tyler Kinley,641755,18297,18297
ATH,Athletics,3,3,0,49,3,10,,49.0,211,45,24,22,6,52,20,,3,4.07885,1.32886,9.53132,3.70195,2.57468,1.0869,0.24618,0.0956159,0.1505643129348755,,0.240035,0.301499,0.721929,4.02523,261.8,5.342857142857143,257.0,5.244897959183674,0.343269,0.214672,0,727.989990234375,10,AL,Mark Leiter Jr.,643410,15551,15551
LAD,Dodgers,4,4,0,48,3,12,,48.0,207,45,24,22,6,52,19,,2,4.14569,1.32562,9.70349,3.60462,2.69196,1.16351,0.251278,0.0933439,0.15793373435735703,,0.240738,0.301983,0.721669,4.00324,268.40000000000003,5.591666666666668,266.0,5.541666666666667,0.341435,0.182444,0,999.0,22,NL,Blake Treinen,595014,12572,12572
TEX,Rangers,2,2,5,12,0,1,,36.0,153,37,18,17,5,28,11,,1,4.27785,1.35829,7.03839,2.90745,2.42081,1.157,0.181666,0.0750435,0.10662273317575455,,0.262253,0.298558,0.716939,4.31439,132.70000000000005,3.6861111111111122,139.0,3.861111111111111,0.339745,0.264324,2,999.0,13,AL,Jordan Montgomery,656756,16511,16511
LAA,Angels,2,2,0,46,5,9,,46.0,198,39,21,20,6,54,23,,2,3.89398,1.32749,10.5458,4.43095,2.38003,1.09,0.273253,0.114811,0.15844227373600006,,0.222638,0.29046,0.74526,3.97695,259.20000000000005,5.634782608695653,246.0,5.3478260869565215,0.331541,0.39986,0,269.42999267578125,1,AL,Kirby Yates,489446,9073,9073
LAA,Angels,2,4,9,9,0,0,,50.0,221,50,28,27,7,43,22,,3,4.77516,1.44249,7.6979,3.98351,1.93244,1.302,0.193816,0.100296,0.0935199037194252,,0.256057,0.294401,0.705686,4.82969,164.89999999999998,3.2979999999999996,170.0,3.4,0.330326,0.328853,4,748.5599975585938,1,AL,Alek Manoah,666201,26410,26410
BOS,Red Sox,3,3,6,19,0,1,,50.0,216,54,26,24,6,35,17,,2,4.38854,1.41754,6.2735,3.057,2.05217,1.07,0.160233,0.0780795,0.08215326070785522,,0.271688,0.304306,0.70955,4.43539,172.79999999999998,3.4559999999999995,189.0,3.78,0.323747,0.348654,2,999.0,3,AL,Jake Bennett,687562,31959,31959
NYY,Yankees,2,2,0,49,0,11,,49.0,206,44,23,21,6,51,16,,2,3.91633,1.23115,9.29895,2.98644,3.11372,1.16624,0.245139,0.0787287,0.1664106398820877,,0.234193,0.287507,0.724946,3.87744,266.4,5.4367346938775505,259.0,5.285714285714286,0.323463,0.181085,0,999.0,9,AL,Brent Headrick,687396,27702,27702
MIN,Twins,2,3,0,49,7,8,,49.0,215,51,25,23,5,40,18,,3,4.23143,1.39573,7.30138,3.22204,2.26607,0.821409,0.186581,0.0823366,0.10424406826496124,,0.263891,0.312377,0.697441,3.94614,252.50000000000003,5.153061224489797,264.0,5.387755102040816,0.320936,0.0857795,0,999.0,8,AL,Justin Topa,623437,15145,15145
NYM,Mets,2,2,0,43,1,10,,43.0,181,36,18,16,5,48,17,,2,3.38245,1.21659,10.0616,3.48236,2.88929,0.985,0.267078,0.0924372,0.1746409758925438,,0.220536,0.284151,0.760873,3.59352,247.1,5.746511627906977,234.0,5.441860465116279,0.319497,0.410127,0,999.0,25,NL,A.J. Minter,621345,18655,18655
SDP,Padres,3,3,0,52,1,13,,52.0,217,43,23,21,6,52,20,,4,3.6761,1.22257,9.08395,3.47193,2.6164,0.985992,0.240293,0.091841,0.14845168590545654,,0.224155,0.278185,0.729467,3.94252,288.2,5.542307692307692,271.0,5.211538461538462,0.315771,0.458662,0,999.0,29,NL,Jason Adam,592094,11861,11861
HOU,Astros,2,2,0,45,0,8,,45.0,189,33,18,17,5,60,23,,2,3.42018,1.26495,12.0706,4.6345,2.6045,0.963336,0.316226,0.121415,0.19481096416711807,,0.204035,0.28863,0.764255,3.54025,262.7,5.837777777777777,237.0,5.266666666666667,0.314933,0.357868,0,181.6999969482422,21,AL,Bryan Abreu,650556,16609,16609
BAL,Orioles,3,3,8,17,0,1,,48.0,208,50,27,25,8,40,15,,1,4.6102,1.35252,7.48379,2.7657,2.70593,1.41124,0.192761,0.0712364,0.12152440845966339,,0.26264,0.296997,0.7054,4.5129,162.80000000000007,3.391666666666668,172.0,3.5833333333333335,0.314176,0.147815,3,999.0,2,AL,Brandon Young,687064,27819,27819
HOU,Astros,4,4,9,27,0,1,,67.0,295,67,37,34,9,59,29,,3,4.55127,1.42395,7.8977,3.81218,2.0717,1.267,0.20032,0.0966935,0.10362672060728073,,0.255668,0.296977,0.717488,4.61365,236.89999999999998,3.5358208955223875,244.0,3.6417910447761193,0.311373,0.33272,3,999.0,21,AL,Peter Lambert,663567,17969,17969
PIT,Pirates,2,2,0,48,2,10,,48.0,204,42,22,20,5,53,20,,2,3.76978,1.3079,9.97398,3.86052,2.58358,0.969227,0.259291,0.100361,0.158930242061615,,0.231245,0.298354,0.738276,3.73787,274.50000000000006,5.718750000000001,265.0,5.520833333333333,0.31059,0.384462,0,748.4400024414062,27,NL,Mason Montgomery,682254,29770,29770
DET,Tigers,3,3,5,27,0,0,,50.0,217,50,26,24,7,42,17,,2,4.32708,1.33439,7.55569,3.0259,2.49701,1.2289,0.195045,0.0781113,0.1169331893324852,,0.254246,0.292082,0.712455,4.36582,180.89999999999998,3.6179999999999994,186.0,3.72,0.306025,0.177679,2,999.0,6,AL,Keider Montero,672456,22630,22630
NYM,Mets,3,3,0,54,5,11,,54.0,228,49,26,24,8,57,19,,2,4.0181,1.26429,9.56861,3.10062,3.08603,1.25797,0.250495,0.0811705,0.1693241149187088,,0.237812,0.292715,0.731475,3.95576,293.80000000000007,5.440740740740742,286.0,5.296296296296297,0.305544,0.246925,0,733.510009765625,25,NL,Luke Weaver,596133,16918,16918
SEA,Mariners,3,2,0,53,2,11,,53.0,222,46,23,22,6,52,19,,2,3.68992,1.24082,8.87813,3.2127,2.76345,0.979172,0.234012,0.0846812,0.14933080971240997,,0.231426,0.284539,0.732073,3.76536,293.80000000000007,5.543396226415096,282.0,5.320754716981132,0.303783,0.251663,0,999.0,11,AL,Eduard Bazardo,660825,20997,20997
TEX,Rangers,4,4,3,52,2,12,,64.0,272,65,35,32,9,52,18,,2,4.56605,1.29924,7.32571,2.48916,2.94304,1.33245,0.190554,0.0647473,0.1258067637681961,,0.258311,0.291828,0.689299,4.3695,295.90000000000003,4.6234375000000005,305.0,4.765625,0.298409,-0.130684,1,999.0,13,AL,Tyler Alexander,641302,17735,17735
TOR,Blue Jays,3,2,0,50,2,10,,50.0,214,42,23,21,6,56,23,,2,3.78591,1.3057,10.0765,4.12795,2.44105,1.0324,0.260644,0.106775,0.15386848896741867,,0.223534,0.286627,0.742767,3.90591,274.0,5.48,259.0,5.18,0.297871,0.241323,0,999.0,14,AL,Braydon Fisher,680755,24609,24609
STL,Cardinals,3,3,9,9,0,0,,52.0,231,49,27,25,6,46,29,,2,4.34092,1.50558,7.95581,5.01333,1.58693,1.035,0.19863,0.125166,0.07346399128437042,,0.246611,0.292744,0.730596,4.67433,182.6,3.5115384615384615,181.0,3.480769230769231,0.288751,0.498457,4,999.0,28,NL,Quinn Mathews,687273,sa3023407,sa3023407
BOS,Red Sox,2,2,0,48,0,10,,48.0,207,46,22,21,5,45,19,,2,3.84547,1.34171,8.32866,3.50397,2.37692,0.8808,0.214947,0.0904309,0.12451639771461487,,0.245618,0.299386,0.729351,3.83988,241.10000000000005,5.022916666666668,242.0,5.041666666666667,0.288588,0.291099,0,999.0,3,AL,Danny Coulombe,543056,13293,13293
CIN,Reds,3,3,0,50,1,11,,50.0,213,47,24,22,6,48,18,,2,4.0691,1.31739,8.76609,3.31964,2.64068,1.11991,0.227772,0.0862551,0.14151663333177567,,0.245276,0.297641,0.724087,4.03179,259.0,5.18,257.0,5.14,0.287478,0.362297,0,999.0,18,NL,Brock Burke,656271,17968,17968
BAL,Orioles,3,3,0,49,2,10,,49.0,207,43,23,21,6,54,20,,3,3.86574,1.27363,9.88727,3.59218,2.75244,1.02621,0.259252,0.09419,0.1650622934103012,,0.231598,0.296675,0.72437,3.80497,266.0,5.428571428571429,256.0,5.224489795918367,0.286077,0.197274,0,999.0,2,AL,Anthony Nunez,689296,25796,25796
TEX,Rangers,2,2,4,22,0,1,,40.0,168,40,20,19,6,35,11,,1,4.22962,1.26329,7.9101,2.39843,3.29803,1.367,0.207057,0.0627822,0.14427517354488373,,0.252783,0.290098,0.724535,4.25621,156.2,3.905,160.0,4.0,0.279134,0.232639,2,999.0,13,AL,Cody Bradford,674003,27597,27597
SFG,Giants,3,3,6,21,0,1,,52.0,226,53,26,24,5,39,20,,3,4.16733,1.42118,6.81488,3.53844,1.92595,0.865,0.173034,0.0898435,0.08319097757339478,,0.262336,0.304009,0.710306,4.24214,198.5,3.8173076923076925,208.0,4.0,0.278798,0.330007,3,748.5800170898438,30,NL,Trevor McDonald,686790,26448,26448
SEA,Mariners,3,2,0,46,0,10,,46.0,192,39,19,18,5,52,15,,2,3.4558,1.17719,10.0836,2.96908,3.3962,0.981858,0.26985,0.0794565,0.1903936192393303,,0.224855,0.29078,0.741645,3.46388,270.5,5.880434782608695,258.0,5.608695652173913,0.278157,0.252211,0,999.0,11,AL,Gabe Speier,642100,17170,17170
CHW,White Sox,2,4,6,21,0,0,,50.0,218,52,29,27,7,38,19,,2,4.83902,1.42105,6.78684,3.36022,2.01976,1.34987,0.172047,0.0851819,0.08686503022909164,,0.264534,0.293709,0.693993,4.84434,161.7,3.234,172.0,3.44,0.272238,0.0404184,2,999.0,4,AL,Jonathan Cannon,686563,31730,31730
CIN,Reds,3,3,0,56,3,11,,56.0,244,50,29,27,8,60,27,,3,4.37745,1.36931,9.63074,4.30448,2.23738,1.22324,0.246399,0.110128,0.13627034425735474,,0.234166,0.290527,0.716393,4.3751,275.0000000000001,4.910714285714287,265.0,4.732142857142857,0.270737,0.306518,0,718.1199951171875,18,NL,Tony Santillan,663574,19926,19926
DET,Tigers,2,2,3,30,0,0,,42.0,180,40,20,18,5,39,14,,1,3.88304,1.26739,8.27441,2.88911,2.864,1.121,0.217176,0.0758295,0.14134638756513596,,0.243945,0.28983,0.733103,3.9772,178.3,4.245238095238095,178.0,4.238095238095238,0.266693,0.238463,1,743.22998046875,6,AL,Troy Melton,675512,31807,31807
LAD,Dodgers,2,2,0,45,1,10,,45.0,191,39,22,20,6,47,18,,1,4.04064,1.27359,9.34264,3.56771,2.61866,1.19226,0.244549,0.0933871,0.1511623114347458,,0.229629,0.28108,0.724607,4.05564,239.79999999999998,5.328888888888889,229.0,5.088888888888889,0.264821,0.133841,0,999.0,22,NL,Jack Dreyer,676263,30249,30249
BAL,Orioles,3,2,0,48,0,9,,48.0,204,45,21,19,5,45,16,,2,3.58029,1.28358,8.46117,3.06994,2.75613,0.869033,0.222388,0.0806883,0.1416994109749794,,0.244697,0.300513,0.738971,3.63763,248.70000000000005,5.181250000000001,247.0,5.145833333333333,0.260484,0.230491,0,999.0,2,AL,Yennier Cano,666974,25911,25911
CLE,Guardians,3,3,0,49,2,11,,49.0,211,43,23,21,4,49,24,,3,3.84499,1.37343,9.07525,4.48041,2.02554,0.757485,0.232587,0.114827,0.11775951087474823,,0.232091,0.295296,0.724145,3.9008,272.6,5.5632653061224495,264.0,5.387755102040816,0.258884,0.187951,0,999.0,5,AL,Tim Herrin,682120,25139,25139
WSN,Nationals,3,4,3,56,2,11,,68.0,290,68,35,32,8,53,21,,4,4.24932,1.32692,7.07351,2.85263,2.47965,1.06955,0.183671,0.0740714,0.1095997542142868,,0.2586,0.296971,0.700404,4.22895,313.00000000000006,4.602941176470589,321.0,4.720588235294118,0.25453,0.293989,1,999.0,24,NL,Brad Lord,695418,31972,31972
MIL,Brewers,1,1,3,16,0,1,,27.0,113,25,13,12,3,25,9,,1,3.99694,1.26535,8.21665,2.86319,2.86976,1.1108,0.216119,0.0753092,0.14080987870693207,,0.245831,0.292463,0.717049,4.02731,121.9,4.514814814814815,120.0,4.444444444444445,0.252447,0.18988,1,999.0,23,NL,Coleman Crow,689441,27926,27926
DET,Tigers,3,3,0,51,4,9,,51.0,220,48,25,23,6,47,21,,1,4.03569,1.3533,8.38547,3.73707,2.24386,1.02954,0.216309,0.0964005,0.11990892887115479,,0.241953,0.290952,0.72581,4.04956,262.8,5.152941176470589,261.0,5.117647058823529,0.252132,0.191957,0,639.030029296875,6,AL,Kyle Finnegan,640448,15009,15009
DET,Tigers,3,3,0,57,1,11,,57.0,240,53,26,24,7,47,17,,2,3.8184,1.22744,7.43859,2.70381,2.75116,1.03042,0.19739,0.0717481,0.12564212828874588,,0.240595,0.279026,0.717415,3.97306,283.8999999999999,4.980701754385963,280.0,4.912280701754386,0.251967,0.33556,0,999.0,6,AL,Tyler Holton,663947,26231,26231
LAD,Dodgers,2,2,1,37,0,3,,43.0,183,37,21,19,5,48,20,,2,4.10811,1.33687,10.1148,4.18959,2.41427,1.13368,0.261223,0.108199,0.15302352607250214,,0.230303,0.294192,0.724687,4.08136,202.5,4.709302325581396,192.0,4.465116279069767,0.250805,0.174091,0,999.0,22,NL,Kyle Hurt,669165,27514,27514
SFG,Giants,2,2,5,13,0,1,,37.0,162,37,19,18,4,30,15,,2,4.24978,1.4,7.25632,3.54936,2.0444,1.079,0.184954,0.0904683,0.09448535740375519,,0.256369,0.295597,0.720832,4.39115,141.40000000000003,3.8216216216216226,146.0,3.945945945945946,0.243421,0.249153,2,999.0,30,NL,Carson Whisenhunt,687931,31676,31676
PHI,Phillies,2,2,5,14,0,1,,37.0,161,38,22,20,6,30,13,,1,4.92053,1.37572,7.23933,3.10097,2.33454,1.49074,0.185277,0.0793636,0.10591348260641098,,0.259694,0.288443,0.688481,4.79191,123.2,3.32972972972973,129.0,3.4864864864864864,0.242813,0.0841371,2,999.0,26,NL,Alan Rangel,660604,19524,19524
SDP,Padres,4,6,13,20,0,1,,74.0,326,79,46,42,13,57,27,,3,5.12767,1.42481,6.9112,3.27592,2.10969,1.53279,0.175379,0.08313,0.09224887192249298,,0.26663,0.292892,0.683268,5.01327,210.30000000000004,2.8418918918918923,229.0,3.0945945945945947,0.242485,-0.0834706,5,743.3200073242188,29,NL,Germán Márquez,608566,15038,15038
WSN,Nationals,2,2,0,38,4,9,,38.0,166,37,19,18,4,37,16,,2,4.21258,1.37929,8.72612,3.72222,2.34433,1.03235,0.222976,0.0951127,0.12786323577165604,,0.248853,0.304325,0.715531,4.09015,211.8,5.5736842105263165,214.0,5.631578947368421,0.240423,0.148628,0,999.0,24,NL,Gus Varland,681402,24737,24737
HOU,Astros,2,2,0,53,1,11,,53.0,222,45,25,23,8,57,21,,2,4.00873,1.24924,9.70627,3.57769,2.713,1.31407,0.255067,0.0940166,0.1610507220029831,,0.225083,0.275718,0.737153,4.20878,270.80000000000007,5.109433962264152,255.0,4.811320754716981,0.238852,0.231525,0,999.0,21,AL,Steven Okert,595345,13580,13580
NYM,Mets,3,3,3,49,0,9,,60.0,257,60,30,28,8,52,18,,2,4.14556,1.28965,7.75363,2.6744,2.8992,1.21073,0.202064,0.0696965,0.1323678195476532,,0.252483,0.292333,0.718273,4.15883,269.6,4.493333333333334,276.0,4.6,0.235819,0.206209,1,999.0,25,NL,Tobias Myers,668964,22191,22191
TBR,Rays,2,3,0,49,2,13,,49.0,212,48,25,23,6,43,19,,1,4.17094,1.35052,7.87692,3.44004,2.28978,1.09237,0.203198,0.0887413,0.11445639282464981,,0.248382,0.291858,0.718823,4.18899,252.0,5.142857142857143,255.0,5.204081632653061,0.229287,0.0583259,0,999.0,12,AL,Cole Sulser,642121,15256,15256
NYM,Mets,1,1,3,3,0,0,,14.0,61,12,6,6,2,16,7,,1,3.67459,1.32402,9.90412,4.27626,2.31607,0.958,0.257288,0.111088,0.1461997777223587,,0.225356,0.290021,0.747558,3.84888,55.800000000000026,3.9857142857142875,52.0,3.7142857142857144,0.222332,0.260148,2,722.8099975585938,25,NL,Jonah Tong,804636,32157,32157
PHI,Phillies,3,3,0,54,3,10,,54.0,232,51,27,25,7,50,22,,2,4.18026,1.3579,8.32932,3.61509,2.30404,1.11573,0.21447,0.0930845,0.12138571590185165,,0.247121,0.295125,0.719492,4.23298,263.9,4.887037037037037,262.0,4.851851851851852,0.22193,0.320352,0,745.9099731445312,26,NL,Brad Keller,641745,15734,15734
PIT,Pirates,2,3,4,37,0,1,,52.0,230,51,27,25,6,48,24,,4,4.35028,1.42625,8.18544,4.1062,1.99343,1.06381,0.207234,0.103958,0.10327557474374771,,0.251753,0.301491,0.715126,4.45995,194.4,3.7384615384615385,198.0,3.8076923076923075,0.219193,0.178026,1,999.0,27,NL,Hunter Barco,682995,33174,33174
HOU,Astros,2,3,3,34,0,1,,47.0,201,44,24,22,6,47,19,,3,4.30549,1.34754,9.04599,3.71926,2.43221,1.24311,0.23337,0.0959501,0.13742026686668396,,0.243407,0.295407,0.718443,4.32619,191.6,4.0765957446808505,189.0,4.0212765957446805,0.218476,0.106663,1,725.9600219726562,21,AL,Ryan Weiss,680802,24621,24621
LAD,Dodgers,2,2,4,12,0,1,,30.0,131,30,16,15,4,26,12,,1,4.44862,1.39785,7.74654,3.63104,2.13342,1.24,0.197954,0.0927869,0.10516663640737534,,0.255305,0.29575,0.717706,4.56438,111.80000000000001,3.726666666666667,115.0,3.8333333333333335,0.218393,0.186049,2,675.5399780273438,22,NL,River Ryan,689981,29514,29514
DET,Tigers,1,1,3,13,0,0,,25.0,105,24,12,11,3,21,7,,1,3.99347,1.27689,7.66205,2.61303,2.93224,1.094,0.20065,0.0684287,0.13222098350524902,,0.252567,0.294898,0.719284,4.02311,103.69999999999999,4.148,104.0,4.16,0.216905,0.152786,1,999.0,6,AL,Sawyer Gipson-Long,687830,26048,26048
MIA,Marlins,1,1,4,4,0,0,,22.0,98,20,11,10,3,22,12,,1,4.1475,1.4272,8.8785,4.70405,1.88742,1.044,0.224922,0.119169,0.10575281083583832,,0.237373,0.291176,0.733741,4.39632,78.9,3.5863636363636364,76.0,3.4545454545454546,0.216505,0.295947,2,999.0,20,NL,Thomas White,806258,sa3023268,sa3023268
STL,Cardinals,3,3,0,49,1,13,,49.0,214,43,24,22,5,52,26,,1,4.10402,1.40699,9.53175,4.79141,1.98934,0.988028,0.24207,0.121683,0.12038631737232208,,0.229143,0.288831,0.729756,4.11885,269.3,5.495918367346939,260.0,5.3061224489795915,0.211658,0.168414,0,745.9000244140625,28,NL,Ryne Stanek,592773,15947,15947
SDP,Padres,3,3,0,49,0,10,,49.0,209,43,23,21,5,45,22,,3,3.96616,1.34769,8.27705,4.09078,2.02334,0.838455,0.213748,0.105641,0.10810676962137222,,0.235923,0.288498,0.713575,4.05732,244.3,4.985714285714286,235.0,4.795918367346939,0.211202,0.155733,0,999.0,29,NL,Bradgley Rodriguez,699134,29107,29107
TBR,Rays,3,3,0,46,1,10,,46.0,193,43,21,20,5,41,13,,4,3.83229,1.21366,8.02577,2.44838,3.278,1.00881,0.213368,0.065091,0.14827705919742584,,0.246289,0.294224,0.709868,3.87736,243.10000000000002,5.284782608695653,241.0,5.239130434782608,0.209687,0.220836,0,999.0,12,AL,Kevin Kelly,687330,25679,25679
MIA,Marlins,3,3,0,50,2,10,,50.0,214,45,23,21,5,49,21,,3,3.82768,1.33821,8.85639,3.87654,2.28461,0.873049,0.228728,0.100117,0.1286114677786827,,0.238407,0.29738,0.728844,3.91551,267.5,5.35,261.0,5.22,0.207902,0.374878,0,999.0,20,NL,Anthony Bender,669622,19742,19742
CHC,Cubs,2,1,3,15,0,1,,27.0,116,27,13,12,3,23,9,,1,3.89034,1.31901,7.73239,3.03566,2.54718,1.073,0.201575,0.0791364,0.12243853509426117,,0.252262,0.296057,0.736205,4.0784,112.7,4.174074074074074,116.0,4.296296296296297,0.205119,0.182927,1,999.0,17,NL,Jordan Wicks,696136,30094,30094
MIN,Twins,3,3,0,49,2,9,,49.0,212,45,25,23,6,49,23,,3,4.21447,1.40866,9.05455,4.25089,2.13003,1.02012,0.229972,0.107966,0.12200580537319183,,0.243882,0.302581,0.721415,4.20269,237.8,4.853061224489796,233.0,4.755102040816326,0.204714,0.0442041,0,415.510009765625,8,AL,Taylor Rogers,573124,13449,13449
BOS,Red Sox,3,3,0,44,0,8,,44.0,188,41,21,19,5,43,17,,1,3.95975,1.30655,8.86649,3.40629,2.60297,1.01133,0.231043,0.0887614,0.14228207617998123,,0.240709,0.295753,0.722037,3.85078,221.50000000000003,5.03409090909091,219.0,4.9772727272727275,0.204596,0.168232,0,999.0,3,AL,Justin Slaten,686580,25648,25648
TOR,Blue Jays,2,2,0,43,0,8,,43.0,185,41,20,18,5,43,15,,2,3.7189,1.29373,8.9543,3.122,2.86813,0.954728,0.233673,0.0814723,0.15220115333795547,,0.245127,0.304441,0.736165,3.70963,217.1,5.0488372093023255,217.0,5.046511627906977,0.204488,0.11391,0,999.0,14,AL,Tommy Nance,667297,19178,19178
STL,Cardinals,3,3,0,51,5,10,,51.0,221,47,24,22,5,49,21,,3,3.77583,1.33337,8.55578,3.74905,2.28212,0.925979,0.22138,0.0970064,0.12437374144792557,,0.239485,0.293334,0.7363,3.96912,284.70000000000005,5.582352941176471,281.0,5.509803921568627,0.203665,0.356294,0,479.0799865722656,28,NL,JoJo Romero,668941,19574,19574
MIL,Brewers,3,3,1,48,0,8,,53.0,230,49,26,24,7,52,23,,2,4.09866,1.33583,8.67201,3.85104,2.25186,1.13782,0.22457,0.0997262,0.12484341114759445,,0.237497,0.285958,0.726902,4.25472,239.70000000000002,4.522641509433963,235.0,4.433962264150943,0.202049,0.243904,0,999.0,23,NL,Shane Drohan,675660,27814,27814
CLE,Guardians,3,3,0,53,3,11,,53.0,223,48,25,23,7,51,18,,3,4.01916,1.26408,8.76601,3.09707,2.83042,1.2304,0.229482,0.0810769,0.14840463548898697,,0.23916,0.286283,0.729299,4.15753,279.3,5.269811320754717,272.0,5.132075471698113,0.200487,0.296086,0,999.0,5,AL,Hunter Gaddis,683769,25636,25636
NYY,Yankees,2,2,4,15,0,1,,32.0,141,31,17,16,4,28,14,,1,4.38333,1.40225,7.79014,3.93983,1.97728,1.09086,0.198638,0.10046,0.09817757457494736,,0.248264,0.290972,0.707116,4.39746,122.00000000000003,3.812500000000001,123.0,3.84375,0.199658,0.148081,2,748.5700073242188,9,AL,Elmer Rodríguez,695684,31811,31811
ARI,Diamondbacks,2,2,0,36,6,3,,36.0,149,30,15,14,4,40,13,,2,3.48245,1.22738,10.2301,3.39906,3.00969,0.909,0.271439,0.0901883,0.18125047534704208,,0.225955,0.296773,0.744071,3.45607,216.20000000000005,6.005555555555556,205.0,5.694444444444445,0.198372,0.189879,0,748.5,15,NL,A.J. Puk,640462,19343,19343
TOR,Blue Jays,3,2,0,46,1,9,,46.0,196,39,21,20,5,50,20,,2,3.84883,1.30318,9.82395,3.96696,2.47644,1.04381,0.254939,0.102946,0.15199316293001175,,0.227521,0.288987,0.736104,3.93334,252.50000000000003,5.489130434782609,240.0,5.217391304347826,0.198062,0.181143,0,999.0,14,AL,Mason Fluharty,689254,31553,31553
LAD,Dodgers,3,3,0,47,1,11,,47.0,207,41,24,22,5,51,26,,2,4.14023,1.41672,9.67776,4.9486,1.95565,0.910689,0.245684,0.125628,0.12005673348903656,,0.229263,0.293971,0.719489,4.08695,246.70000000000002,5.248936170212766,237.0,5.042553191489362,0.192866,0.0880264,0,999.0,22,NL,Will Klein,694361,27787,27787
ATH,Athletics,3,3,0,47,2,9,,47.0,198,42,23,22,6,47,18,,2,4.2018,1.29006,9.15036,3.42487,2.67174,1.2115,0.238546,0.0892848,0.14926108717918396,,0.237543,0.289411,0.714355,4.15144,244.8,5.208510638297873,237.0,5.042553191489362,0.182812,0.154952,0,547.0499877929688,10,AL,Justin Sterner,686993,27694,27694
ATH,Athletics,3,4,4,44,0,4,,60.0,265,58,34,31,7,54,29,,4,4.65133,1.44196,8.00126,4.31625,1.85375,1.04515,0.202108,0.109026,0.09308167546987534,,0.250053,0.297605,0.690362,4.51704,232.09999999999997,3.8683333333333327,234.0,3.9,0.181594,0.111083,1,999.0,10,AL,Luis Medina,665622,21649,21649
CIN,Reds,2,4,6,26,0,1,,51.0,229,52,31,29,8,42,24,,3,5.12262,1.48639,7.4024,4.21293,1.75707,1.42477,0.184815,0.105184,0.07963116466999054,,0.259541,0.292249,0.690987,5.12889,150.8,2.9568627450980394,158.0,3.0980392156862746,0.18156,0.0537083,2,748.4500122070312,18,NL,Brandon Williamson,682227,25463,25463
LAA,Angels,2,2,0,40,9,2,,40.0,169,32,17,15,4,49,20,,2,3.42578,1.29851,10.988,4.52265,2.42956,0.839,0.287643,0.118393,0.16924960911273956,,0.215793,0.295957,0.756288,3.57258,248.60000000000002,6.215000000000001,233.0,5.825,0.180609,0.181112,0,738.6500244140625,1,AL,Ben Joyce,690829,31461,31461
BAL,Orioles,2,2,0,51,2,12,,51.0,218,46,25,23,7,54,23,,1,4.16718,1.35219,9.62332,4.00613,2.40215,1.25882,0.247486,0.103027,0.14445927739143372,,0.235642,0.290582,0.736627,4.22829,265.70000000000005,5.2098039215686285,258.0,5.0588235294117645,0.178906,0.124702,0,999.0,2,AL,Rico Garcia,670329,20023,20023
